sight,title,content
鹿野高台,“俯瞰棋盤田園，舒懷青綠草皮的悠閒美地”,"
下午在龍田「崑慈堂」站誤搭反方向的「台灣好行」至初鹿牧場站後，下車重新坐回鹿野高台，發現這段路為環狀設計，出來乍到確實容易搞錯方向，宜向當地人詢問確認較不會出差錯。「台灣好行」鹿野高台下車即能俯瞰龍田棋盤式田園，看著早上自行車悠遊的田園此時又是另一番風景。往後走是一片看了令人舒懷的青綠草皮，也佩服台東的創意，每年的在這片草皮上升起的熱氣球讓包括我在內的人有了到此一遊的動機。得知隔日清晨5:30有20個熱氣球齊聚升空，可惜此時才搞清楚一向只帶著的汽車駕照只能抵輕型機車執照，因此無法租用重型機車於隔日欣賞此景，由於熱氣球是天氣狀況不一定都能按預定日程升空，下一次刻意到訪也不一定就能順利看得到，因此不免有些殘念，不過因原即不在計畫中，隔日原訂的池上自行車之旅依舊豐富精彩，也無不可釋懷。比較奇特的是，隔日清晨即將升空的20個熱氣球，此時卻不著痕跡，推測可能是放在草原中白色帳篷中，更加顯示要目睹熱氣球，「時間經準度」的掌握確實是一要素。再走出來些，到遊客中心蒐集更多旅遊資訊，遊客中心內的服務人員非常熱心，有疑問都能詳細解答，十分感恩。
"
鹿野高台,“鹿鳴藝術茶園的十公頃茶園太美了”,"
參加鹿鳴溫泉酒店的藝術茶園行程，十公頃的茶園太美了，解說無毒的栽種方式也滿有趣的，還有免費的腳踏車騎去龍田村子，村子規劃很好，而且村民也很親切～
"
鹿野高台,“悠閒綠地”,"
這次只是悠閒的走一下然後挺少人搭飛行傘，風景很好，划草區蠻乾淨舒適，不划草也可以悠閒躺在草地上享受恬靜生活。
"
鹿野高台,“鹿野高台好風景”,"
我們來到台東，雖然是1月的冬天，但台灣南方的氣候實在是太好，而且，我們感覺，留在市區玩會完全地浪費了我們的台東之旅。我們昨晚吃好飯不斷在想，亦問了酒店 tour 的價錢。之後酒再推介了一條旅遊公交路線給我們。有公交就好了，我們回房間，定出了今天的行程，就是台東遊的《山線》。遊玩台東，分了《山線》同《海線》兩部份，這樣的區分，也許就是當地的客運公司《鼎東客運》分了 了《山線》同《海線》兩部份來營運吧。《山線》的《台灣好行》旅遊公交路線，終點站是鹿野鄉的《鹿野高台》。 車程要一個多小時的，由於這是為遊客而設的公交專線，可以讓你的眼睛一次過睇晒山線的多個景點，包括了《原生態植物園》、《卑南文化公園》、《鹿鳴溫泉酒店》、《紅葉少棒紀念館》、《初鹿牧場》等。終點站的《鹿野高台》，原本是一個高山茶園，而現在是一個讓人跳滑翔傘的勝地。當巴士登上這《鹿野高台》風景區之前，穿過了一條綠油油的行車道，而這一個是著名的什麼綠色隧道，若是自駕遊，在路邊停停車，拍拍照，一定會很美。從高台看下去山谷，天氣好，眼中的風景更美。客運的司機建議我們由高台出發走到旅遊中心，當中穿過了滑草場、茶園、鳳梨園，田野的風光，感覺特別的悠閒。建議像我們，一大清早來，呼吸一下新鮮的空氣。另外，在夏天，這兒也是台東一年一度的熱氣球嘉年華的舉行地點。
"
鹿野高台,“視野遼闊 令人夢想起飛的地方”,"
喔！當爬上平台，一眼看到整片草皮的時候，實在是令人驚艷。雖然不是熱氣球的季節，但可以想像到熱氣球升空時的壯麗畫面。還有，旁邊小店的紅酒香腸蠻好吃的。
"
鹿野高台,“一覽無遺”,"
到鹿野必去的地方，我是跟知本老爺的tour 去的。有專車送到。很方便。一望無際。如遇上有人跳傘，會更有可觀性。
"
鹿野高台,“熱氣球聖地”,"
來到這邊原本只是想參與熱氣球節，凌晨就從台東市區騎摩托車出發，沿路上除了一段沒有燈光之外其他標示都算清楚，因為空氣很乾淨所以不會有勞累的感覺。鹿野高台除了大草坪那邊之外周遭也有不錯的地點，個人推薦關懷社會企業的""春一枝""冰棒!
"
鹿野高台,“很棒的景色”,"
真的是綠草如茵很棒的景色,登上高台看著無際的農田,令人忘記都市塵囂,高樓大廈的永擁擠,茶庄老板的熱情,有趣的擂茶,空中飛行傘的自在遨翔,還有還有只有台東獨有的熱氣球自由飛行真的很值得旅遊的好去處
"
鹿野高台,“台灣舉辦熱氣球活動的始祖...贊”,"
光雕音樂會點綴鹿野高台，遊客手中螢光棒揮舞，與熱氣球火光相輝映。高台夜晚人聲沸楊，期待熱氣球光雕秀。光雕秀登場，全場熄燈，從熱氣球裡發出的火光，與舞台射出的燈光，高台的夜空瞬間轉變，全場所有人的驚嘆聲，現場沸騰到最高點。真是一場不錯的旅遊饗宴.....
"
鹿野高台,“有熱氣球點綴很美”,"
在熱氣球季節去鹿野高台，感覺很夢幻。就算不去搭熱氣球，旁邊還是有一些遊樂設施可以讓大人小孩玩。整體感覺不錯，有機會可以再來。(但是沒熱氣球時這裡能幹嘛？)
"
鹿野高台,“每年的熱氣球活動真的是太棒了~”,"
每年一次的熱氣球季,真的是太棒了,三點半起床,五點到會場,帶著野餐墊,早餐,咖啡,坐在草地上,享受晨光,等待熱汽球全部升起,真的覺得太幸福了~~
"
鹿野高台,“台東新興的景點”,"
高臺有絕佳的視野，在這裡很適合玩滑翔傘，還可以看到老鷹在空中滑翔。最近這裡因為有熱氣球嘉年華而成為台東最夯的景點，遊客可以躺在草地上看五彩繽紛的熱氣球在空中飛翔。這裡的熱氣球大部份是荷蘭製作的，駕駛員也大部份是荷蘭人，只有一顆熱氣球是台灣自己做的，這顆熱氣球的駕駛員也是台灣人。除了一般的熱氣球，這裡還有憤怒鳥和企鵝等等造型的熱氣球，不過那些熱氣球不能飛。熱氣球空中自由飛行平常是每天清晨5點開始，視當天天候狀況調整時間，時間30至45分鐘，一律採預約報名，熱氣球繫留體驗平常是每日5點30分～7點及17點～18點30分，也是視當天天候狀況調整時間，時間5～7分鐘，現場買票，早場5點開始賣票，晚場3點開始賣票。
"
鹿野高台,“nice view”,"
鹿野高地有絕佳的視野,近期因為熱汽球活動而使台東假日充滿遊客,這裡也可能會有大型旅行團湧入,如果有開車會比較方便,由於熱氣球活動有時間限定,不一定需要住附近的旅館,可以選擇適合的距離與合適的成本,如果選擇在台東過夜.
"
鹿野高台,“好山好水”,"
平日去人很少比較可惜沒有玩高空滑翔翼到了很深山裡面買了鹿野的高山茶我買的是第一家這家的茶得了很多獎老闆娘和老闆人很好請我們吃很多東西也有算我們便宜一點呢
"
鹿野高台,“參與熱氣球嘉年華盛況”,"
台東縣政府完善的規劃了整個地區的動線,讓眾多參與活動的來賓都能循序漸進地進入,在各個不同地方用不同的角度欣賞來自世界各地&各種不同形狀的熱氣球,無論是繫留體驗的升空或下降,還是自由飛行的饗宴都能滿足來自四面八方的遊客想要的刺激,尤其是在黃昏時刻,整個山谷的光彩絢爛多變,躺在寬闊的草原上靜靜地欣賞隨著時光變幻的美景,真是個美好假期中完美悠哉的享受.
"
鹿野高台,“夢想起飛．臺東新形象”,"
臺灣第一個以熱氣球打造新鮮形象的鹿野高台，是新興的臺東觀光景點。自2011年開始，於每年6月底～9月初舉行熱氣球嘉年華，清晨與傍晚的熱氣球飛行表演，是每日活動的高潮，各國飛行員乘著五彩繽紛的熱氣球起飛，讓夏季臺東的天空充滿年輕熱情的氛圍。
"
鹿野高台,“美極了”,"
吹著徐徐微風 一望無際的草皮 真是心曠神怡附近春耕園的香草火鍋超好吃(要開車才到的了)迷路在此山中 真是一大享受居住在都市的人 肯定會喜歡
"
鹿野高台,"“開闊的環境,很像我們家”","
開闊的視野,很像我們家的環境,據說今年熱氣球節每天湧進上萬人次的遊客,幫台東地區旅宿餐飲業進帳不少,只希望環境不會被揉濘得太嚴重~!
"
鹿野高台,“熱氣球嘉年華”,"
非常仰賴天候的活動，有時不見得看得到熱氣球升空。今年剛好看到光雕音樂會，但還是只有原地升空而己，而音樂也是用音響放出來而非現場演奏的，所以有點失望。
"
鹿野高台,“寬闊的草地”,"
去了兩三次，看到的是一個很寬闊的草原...不過也蠻安靜舒服的，而且那時候還沒有鹿野熱氣球活動，我想現在應該熱鬧很多，下次有機會一定要去看看熱氣球。
"
鹿野高台,“縱谷的夏天 百變的天空 鹿野高台 刺激好玩”,"
不管在城市裡或鄉下的阡陌縱橫中，夏日白天的烈日總是無法躲避的，驕陽只能讓人俯首稱臣，但是花蓮縱谷的得天獨厚，使得天空的變化，有了無盡的想像。站在縱谷中間，東為海岸山脈，西為中央山脈，當太陽西沉時，中央山脈的屏障成為天然的遮陽，下午四點以後的鹿野高台，變得消暑的遊戲天堂，加上6月底至9月初的「熱氣球嘉年華」，造成天空幻化成彩色的想像空間，但是想要一睹熱氣球，最好當個早起的鳥兒，早上五點到七點的清晨，熱氣球升空的機率可達8成以上，下午只有一半的機率，而且清晨熱氣球昇起，還可以將熱氣球當成酷炫的遮陽傘。萬一造訪鹿野高台的時間，錯過了熱氣球嘉年華，也不要灰心，因為在鹿野高台玩滑草，也是夠刺激的啦！
"
國立臺灣史前文化博物館,“滿滿的史前資訊”,"
在台東不一定天天是好天氣，所以如果遇到壞天氣，除了可以去看電影，去博物館也是個不錯的選擇！博物館的位於台東市的郊區，坐火車大約十二點五十從台東出發，下午五點再從康樂回台東！不過火車實在是太麻煩了，建議去鼎東客運的海線總站（近鐵花村，肯德基）去詢問一下公車，通常會比較方便！博物館門票８０＄，但是可以先去紀念品館，有時會也意外的門票優惠驚喜唷！博物館於兩點半會有定時導覽，但是他租借語音導覽是不用錢的，所以也可以進入二樓主展館前租借，押證件就可以了！就可以度過很輕鬆又愜意又多知識的下午，逛完了展也可以到館內的咖啡廳喝個咖啡用餐，消化一下今天的滿滿史前文化知識！
"
國立臺灣史前文化博物館,“館藏豐富，值得一訪”,"
只需要花費極少的門票，就能夠參觀這座包羅萬象的博物館。展品內容從台灣各地史前文明的出土文物、原住民族的文化，一直到自然、地理知識的模型展示，甚至也有南島各國文化的展覽，互相交織對話。值得一訪。通往博物館路上，初夏整排盛開的火紅鳳凰花，與澄澈的藍天相映，亦十分賞心悅目。唯一的缺點是與市區的距離稍遠，大約有八公里左右，若是騎腳踏車從市區出發的遊客需衡量烈日下來回之體力。
"
國立臺灣史前文化博物館,“很有深度的一個博物館”,"
這博物館所在地本身就是一個遺跡,在這館內從史前時代談到南島原住民族文化,建議第一次去的朋友一定要申請導覽或借語音導覽,全館要慢慢走,慢慢看,大概要花2-3小時.. 雖然都是靜態的展館,但是裡面蘊藏的是一次消化不完的重要寶貴資產,有一些產覽區域會常常換展覽,每一次去史前博物館都有很深的感動! 若是喜歡南島文化的朋友,應該要去!
"
國立臺灣史前文化博物館,“普通”,"
就是一個有冷氣的一般博物館, 沒有太特殊, 躲太陽時可以去逛逛, 人並不太多, 沒去過的可以去逛逛看
"
國立臺灣史前文化博物館,“適合親子旅遊的好所在”,"
每次台東的必訪之處，只是每次的身份都不一樣，這次是帶著2個小朋友來參觀，購買門票後先上至2樓參觀，有一些動物模型，及原住民的文化可觀賞，還有親子室，雖然寫著哺乳用，但有提供積木及童書，都是小朋友最愛，出了館區，可以先蓋章可再回館，一片花園中庭，還有溜滑梯，蹺蹺板，不過小黑蚊超多，防蚊液必備，中庭尾端上高臺，有仿摩艾，這裡也看的到火車經過，還有定時的水舞及水迷宮，出館區旁也有一排的木雕藝術品，值得再來的地方，不過要注意公休日跟營運時間喲
"
台東伯朗大道,“伯朗大道好舒爽~^^”,"
博朗樹下好稱奇~筆直大道人愛去~遊客交織愛留影~轉彎天堂莫忘去~奉茶樹下名人樹~再添佳話留戀區~莫忘垃圾隨手取~小心干擾農夫心^^
"
台東伯朗大道,“田野請愛護!”,"
那顆金城武加持的樹，依然還是人潮聚集的焦點，只是人多了交通及週邊環境，似乎也開始起了衝突囉～美好純淨的田野，還是需要大家的愛惜嚕。
"
台東伯朗大道,“好山好田.值得珍惜”,"
聞名已久.也聽到不少對劣質遊客的批判聲.此次環島行就順道造訪.特別挑清晨6點到.規矩地將車停在停車場.信步走入.這時天已亮.空氣清新.無車無人.除了咱一家人.廣闊的田園.筆直的農道.遠山白雲嬝繞很是漂亮.這是標準的鄉村景色.類似的農村其實在台灣還很多.如:雲林.嘉義...只是住在都市的人不易接觸.也呼籲大家能珍惜這塊好山好田.
"
台東伯朗大道,“稻浪如畫”,"
那棵樹已經不堪吹殘，但是身旁的美麗稻子隨風起舞，真是振奮人心，建議鄉公所規劃相關文創商品，帶動買氣，不然去那都沒有提帶率，只是租個小腳踏車的消費，幫助不了農民
"
台東伯朗大道,“廣闊的田野”,"
本來天然的生態環境彷彿被犧牲在商業廣告之下 真的可惜 非假日之下午還是遊人處處 希望大家愛惜這片農地 不要為了拍照踐踏稻田 不要亂丟垃圾 破壞天然的美
"
台東伯朗大道,“探望茄冬金城武樹”,"
這次「台東-花蓮197-193單車三日行」，第二天由關山經池上至瑞穗的行程，按例由關山親水公園附近鄉道週轉至池上大橋接台9線，過橋後，想起去年以來金城武樹似乎歷經滄桑，便轉由橋下小徑順坡探訪，直至右前方可看到人潮處，便是目標所在。睽違數月，金城武樹多了兩根拐杖，伯朗大道兩側已畫紅線，汽車不再能逕自駛入，旅客只能徒步或騎單車進入，樹前數十公尺並加上三角錐以區隔最後一小段為真正的徒步區，並有兩名女警駐守。似乎突然具備如苦苓在「苦苓的森林祕語」般的超能力，和樹老對話起來：「樹老您好，您還好嗎？」「小子，不要把我喊老了，在樹的國度裏，我還只是個小青年！」「對不起！只是您先我而生，後我而滅，又讓我們到這裡能多呼吸到更多新鮮的氧氣，想到這些就不禁肅然起敬，「老」只是敬稱，沒別的意思......」「嗯，孺子可教，隨便你......，不過，正常來說雖是如此，現在這樣子誰會「先走」，就難說得很......」「現在有了這陣仗在護衛著您，您應該會漸漸恢復元氣才是......」「是嗎？本來樹大招風，在這曠野獨自兀立，少了夥伴的同生共濟，夏天颱風時就危險得很，加上人來人往，只是把我當風景照的背景，沒幾個人知道我是什麼樹，連樹名也只成了你們那位明星的背景......」心裡暗覺不妙，的確，一年多來看了三回，確實也不清楚金城武樹是哪一種樹？只得趕快緩和氣氛：「不會啦！還是有很多人是真的衝著看您來的！」樹老似乎瞅著眼看出我的心虛，半晌，眼神望向中央山脈，幽幽地道：「改天我換個地方時過活時，就知道了，不過到時沒人來，倒也不是壞事......」趁著樹老還沒質問我知不知道他是什麼樹，趕緊告辭，繼續向行程出發。走完伯朗大道，左轉197線道，發現路邊民家配合參觀的生態改變，多了幾家自行車出租店，看來樹老遙望遠山無意間流露的心願，實現的困難度又提高了。回家趕緊上網查了一下，樹老應該是茄冬樹，比較有心的後人，對樹老的記憶，可能會是茄冬.金城武樹。
"
台東伯朗大道,“因為一則廣告，帶來了沒品的觀光客”,"
這條鄉間小道，是農用之道，不是金城武大道，也不是伯朗大道。約莫30年前，傍晚路經此道，還會看到遠處農戶日落後的炊煙升起，別有風味。但現在只看到滿地的垃圾，寶特瓶，以及沒品的觀光客，為了拍照打卡阻礙了農夫趕工播種。簡單民調隨機去問任何一個在地池上人，這條產業大道變成金城武大道之後，有何感想，換來的是嗤之以鼻的表情，就可以知道城市的市儈和無能腐敗的池上鄉、台東縣政府，共同聯手汙染了這塊美麗的風景。只道此景只應天上有，落入人間變糞土
"
台東伯朗大道,“會讓我懷念的旅行!”,"
一年多前，與好友們歷經三天的東台灣旅行，除了豐富滿滿的美食與餘音嬝繞的原住民創作音樂外，最無法忘懷的是在池上的雲門，他的背景是中央山脈的雲海，在風雨中還圍繞著巴哈的大提琴聲.此時空氣中不是濕冷的雨露，而是充滿愉悅幸福的香檳汽泡，散場了，我激動的向林懷民老師道謝，謝謝老師讓大家心中都充滿了感動與溫暖，至今，久久無法散去！
"
台東伯朗大道,“可以讓心情開濶的筆直大道”,"
一路由聽音樂的稻子處往下騎，筆直的大道讓人心曠神怡。不同的季節又有不同風情，綠色的稻浪，金色的稻浪，都很值得一看。
"
台東伯朗大道,"“寬闊的視野, 療癒身心的好地方”","
.最舒服的季節是秋季, 有美麗的稻浪, 冬季油菜花, 一整片黃色花海, 建議盡量別在連續假期來, 那時候遊客最多的時候, 人擠人較欣賞不到美麗的風景..
"
台東伯朗大道,“對於都市人來說是個很不錯的休閒地點”,"
很典型的農家景色，都市人應該很難得能接觸到這樣的環境和氛圍。非假日過來比較不會感到擁擠，不過若要想要好好的欣賞整個區域的景色，自行車是必需的配備。附近的【稻米原鄉館】是個有趣的地方，裡面的店員對於當地的風俗民情以及台灣近代發展的歷史有相當了解，非常健談也很熱於分享，若有時間可以順道參觀。
"
台東伯朗大道,“別對金城武樹抱太大期望但伯朗大道本身就夠迷人”,"
2月去適逢插秧，一條道路兩旁綠油油的稻田相當引人入勝，感覺四季不同時間去都會有不同的美。金城武樹則感覺歷經許多摧殘，沒有廣告中那種感覺。但整體而言還是相當值得一去。近來伯朗大道內部已不開放小客車進入所以大家都是騎自行車或電動車。如果天氣好也可以選擇用走的散散步，只是從頭走到金城武樹約需3點多公里。伯朗大道外有許多""只要租腳踏車就可以免費停車""的地方，如果想騎車隨便找一家即可，每家價錢都差不多。如果是像我們用走的，則可以考慮停廟裡的停車場，停車費只要30元，價錢相當親民。
"
台東伯朗大道,“風景很美但人心不美”,"
類似這樣景點其實在台灣很多鄉間小道都有，但因為廣告與新聞的強力放送，使的寧靜的產業道路，塞滿了滿滿的人與車，破壞了這原本的美。伯朗大道美在綠意盎然的山搭配黃澄澄的稻田及寧靜無電線桿的道路，但現在去看僅能拍到人頭加車頭，照片無法拍出伯朗大道的美，僅能告知朋友我有到此一遊的事實。真的要去體會風景的美，建議非假日與寒暑假前往，且記得早點出門去拍，我想這樣才不枉費來到這景點。
"
台東伯朗大道,“被炒作的景點”,"
只不過是一顆樹跟田園，被炒作成景點，不會再特別去，還有很多地方更美，不需一窩瘋去，感覺也沒有特別營造它的特色
"
台東伯朗大道,“心曠神怡”,"
因地利之便，去伯朗大道不下數十次，在沒什麼觀光客的時候，到此一遊，看著無盡的稻浪和遠方的中央山脈真是一種享受。建議秋高氣爽時節拜訪，冬天看金黃色的油菜花田也非常棒。
"
台東伯朗大道,“好山好田好空氣”,"
拜金城武的拍攝分享這好地方一望無際的天邊配合著休耕時的油菜花田讓人耳目一新感受到田野之美很想騎著腳踏車大聲喊叫讓城市的喧囂都隨著空氣消散去
"
台東伯朗大道,“可能正逢收割期，稻田不如想像中美”,"
可能當天天氣不好且正逢收割後期，稻田不是在翻土了就是在燒稻草了。路口雖有管制車輛進入，但還是有一些汽車進入，破壞整體美觀，建議12月份不區要特地前往
"
台東伯朗大道,“好舒服的地方”,"
一望無際的稻田和山，好美麗!!! 可惜遊客太多，或許平日去會比較適合。另外也要注意稻田的季節，我們是12月去的，池上的稻田都收割了! 哈哈
"
台東伯朗大道,“來台東必逛景點”,"
可以走路逛逛田野綠地也可以租輛腳踏車或電動車,悠閒的看看滿片的油菜花,走到金城武樹拍照也可以學他騎腳踏車騎到天堂路,也可以到地標伯朗大道跟他合照.....讚
"
台東伯朗大道,“黃金稻田美不勝收”,"
11月正值黃金稻穗配上藍天白雲，畫面超美拍照超棒。騎著租來的腳踏車微風徐徐，稻穗搖曳，鳥群飛躍覓食，真是一個放鬆愜意的好地方。
"
台東伯朗大道,“金城武大道!!!”,"
被稱為金城武大道的台東伯朗大道，這幾年因為金城武拍攝長榮航空，讓原本藏在台灣後花園的 台東這美麗的珍珠，被世人所驚豔!!! 沒有電線桿這世俗感的現在文物，一片金黃色稻田，貫穿直到遠方的美，另每個人都愛這個地方
"
台東伯朗大道,“鄉間小路...”,"
抵達伯朗大道時，腳踏車商家就告訴我們走過去要三公里，想說都來這裡感受一下鄉間小路了，不要騎腳踏車好了，我們就慢慢走慢慢拍，只是現在有很多到田都已經收割了，所以不會看到一大瑱的金黃稻田，走著走著發現了，金城武和兩個婆婆問路的十字路口，地上會有記號喔~走到金城武樹了....它受傷了，整個樹像綁著繃帶一樣，來的時候剛好是黃昏，整個拍照角度很難抓，怎麼拍怎麼黑，所以建議要來的朋友們，早上來吧!剛好是面光拍，現在這個時間點去...可能不是最好看的時候!
"
台東伯朗大道,“路，就是直的”,"
稻田，是台灣的好景色，東西岸都有。天空，是世界的寬闊，處處可見。綿延的山脈，在東岸特別吸引人。稻田 天空 綿延的山脈集合而成的，就是台東伯朗大道。有旅客建議停留半小時，有人短短的逗留來回散步，如果你有空，如果你願意瘋狂，就讓自己在這條大道上往山脈處直奔而去吧～看看那是多久的時間，看看你的眼界與你的腳力是否ㄧ致？別忘了，得預留從山腳下回程走回來的時間噢～^^
"
台東伯朗大道,“慢遊~漫步自然”,"
這裝置藝術成了天然的畫框，所以隨著天氣變化和自然農作會有不一樣的景色，所以不同的時節有會有不同的畫面，來到這除了把自己留著框內紀念外，享受著微風和一片翠綠，讓自己慢遊，才不有有好無聊的感覺，畢竟這個景點就是要我們漫步自然
"
台東伯朗大道,“享受金黃稻穗田中的大自然...”,"
在伯朗大道上騎單車, 感覺好像徜徉在一大片金黃稻穗田中.. 真的超棒！尤其是對生活在緊張都市生活的人來說, 能偶爾走出戶外享受大自然, 真的是無法悠閒自在！
"
台東伯朗大道,“美景”,"
假日旅客太多,景色非常美.騎腳踏車在金黃稻穗中飛馳真的是快樂舒暢.金黃色的地毯真是漂亮.跟著家人出遊是最好的選擇.幸福之旅,快樂享受
"
台東伯朗大道,“到台東必游”,"
幾年下來，池上仍然盡力的維持住她盡可能純樸的風貌，雖然不免因爲遊客太多而需要做些改善（比如把伯朗大道畫上雙黃綫這種愚蠢的行爲），但是仍然是臺灣最美的平地風景之一。其實池上不需要金城武樹或者伯朗大道，都會是最美的臺灣風景之一。春秋時節騎著自行車漫遊池上田野和大坡池，絕對感受的到大地帶給人的幸福！
"
台東伯朗大道,“田園風光”,"
池上很著名的景點，道路貫穿稻田，延伸到盡頭，廣闊的天空，一望無際的稻田， 交織成一幅簡單美麗的風景，真的要親自來看看，才能體會。假日人、車潮非常多，若想要搭配稻田的景色，可別在收割期來啊，不然就是光禿禿的啦。若是夏季，也要小心中暑，附近能夠遮陽的地方也不多囉。
"
台東伯朗大道,“若是只來看金城武樹就太可惜了”,"
若是只來看金城武樹就太可惜了。應該租台腳踏車，或漫步也可以，在清晨人還沒多起來時，優游在田埂間享受一望無際的稻綠。
"
台東伯朗大道,“無際的綠海”,"
一望無際的綠海，身心靈放鬆的好去處! 在池上火車站前，租台腳踏車，買個池上便當，到伯朗大道，喝杯洛神花茶，人生夫復何求!
"
台東伯朗大道,“非常美麗的地方”,"
我們全家在8月底的時候造訪了台東伯朗大道. 真的是非常美麗的地方. 雖然金城武樹倒下後又重新栽種在原地. 但仍不失其魅力. 相信不久它又會再次萌芽長成大樹. 現在假日有交通管制. 所以建議如果假日前往. 可以先將車輛停在伯朗大道入口處附近的出租腳踏車農家. 再租腳踏車前往. 因為整條伯朗大道太長距離. 如果走路的話. 來回可能要1個小時以上的路程
"
台東伯朗大道,“冬季來訪可見遼闊的黃花海”,"
冬季農曆過年前與友人在花東縱谷單車旅行時，順道行經此地見到整片農地油菜花綻放，特別在陽光的撒耀下，宛如廣袤又美麗的金黃色地毯，讓人相機一拿起就很難停下來的狂拍。特別是在2013年有金城武與長榮航空合拍的廣告加持後，這裡的訪客更是絡繹不絕，連早上7點到此都已經看得到其他遊客到此拍照，但至少那時幾乎沒有一般汽車或遊覽車出沒，所以騎單車仍相當舒服！另外附近的大坡池也是不可錯過的好景點之一！總之池上一年四季皆有景，無論哪個季節來都有令人驚豔的風景^_^
"
台東伯朗大道,“稻米成熟時來最棒”,"
5月時節,3天2夜的花東旅,不斷的在下雨~還好住在池上旁,隔天清晨出了大大的太陽!加上那一片綠色的稻田,隨風搖晃~我們雖然悠閒的騎著,也出了一身汗,路上都完全沒有煞風景的電線杆,真的是非常得好拍照阿~~~附近有加手工磨製的豆漿店豆漿非常好喝!立馬就買了最大瓶,喝完又悠哉騎車回民宿了~
"
台東伯朗大道,“相當舒服的地方！”,"
氛圍相當舒服，雖然天氣很熱！目前農忙期間汽車不得駛入，意外體會腳踏車才有的悠閒｡沿著大波池加伯朗大道騎一圈約1.5小時，風景非常美麗寧靜！這次是收穫的黃色，下次希望能看到新綠！
"
台東伯朗大道,“沒想像中好”,"
其實要去伯朗大道時，有點小繞路！可能住的比較鄉下，這種景象還蠻習慣的！個人是覺得如果順路可以去看看美景放輕鬆一下！
"
台東伯朗大道,“有取景考究的廣告終究比較唯美”,"
2月時到池上只來得及看到「金城武樹」，時間不夠尋訪「伯朗大道」。這一趟自關山出發走197縣道到池上，午餐前碰巧又繞到了「金城武樹」，午餐後特別依指標尋訪「伯朗大道」，才發現「金城武樹」所在的路似乎就是「伯朗大道」，這麼一來就有點Confuse，「伯朗大道」不是應該和伯朗咖啡有關才取的名？再到Youtube查詢就更迷糊了，「天堂路」是否等於「伯朗大道」？回想起來，上次來時陰天，田中只有泥土，尚未插秧，尋找曾在書上看到印象中藍天意境幽遠的「曲路遠山」畫面而不得，這次早上是豔陽天，午後則下著雷陣雨，加上遊客很多，忘了再尋找那幅畫面，再重新翻看Youtube，最後發現有取景考究的廣告終究比較唯美。不過這次遊覽鹿野、關山、池上，發現鹿野多茶園，關山雖也有稻田，相較則海岸山脈、中央山脈間的池上平原，稻田佔地更廣，自池上大橋俯瞰，極目翠綠舒坦，且有這段當地居民主張不要設立電線杆而留下的一片「淨土」，確實更顯特色。五月底稻子高度及腰，整株青綠，自行車穿梭田間小路，心情確實難能可比，是否找到印象中的畫面，相對不必過於在意。附近田間無意間發現兩隻可愛小黑狗，讓青綠稻田又多了一分生命力。
"
台東伯朗大道,“平凡無奇的伯朗大道”,"
就如同一般台灣的鄉間小道,只因名人加持,一夕爆紅,實地觀察,如果度假住宿在台東日暉國際渡假村,騎自行車悠閒慢活,就還不錯,如特地撥允前往則不值
"
綠島,“朝日溫泉要應審慎規劃”,"
到海裡去下人肉水餃，應該溫暖的海泉，感覺很凌亂及不知方向，尤其南風或海風大吹，遊客應該個個冷的直打哆嗦，世界美名若不好好經營，大家趁興來敗興回，回客率不佳
"
綠島,“來台東一定要去一次的好地方”,"
有甚麼地方可以讓你在兩天一夜的行程當中，可以一次全部體驗 浮潛、看美麗山石、深潛、泡世界唯三的海洋溫泉、看保育類動物的竹節蟲、與梅花鹿拍照、出海拖釣鮪魚。再來盤炒鹿肉、新鮮的海草蛋花湯、炸飛魚、當地的花生豆腐等美味......那就非得來一趟號稱 台東最美的綠島了!!!
"
綠島,“不斷改變”,"
相隔幾年去改變就差很大，不斷有新的小店增加，可以在裡面尋寶，炭烤飛魚也超級好吃。最重要的是綠島人權文化園區規畫很棒，又有人專門解說，是一定要去的景點
"
綠島,“海島完全體驗”,"
一般海島就是要有可以玩水,觀景,還有便利的交通.綠島有山有水,有海底溫泉,還有觀音洞伏流.有沙灘.有險礁.有兩個浮濳區還有一個潛水區.觀太平洋的海底生態.可以爬阿眉山.有到火燒山的路.也可以走過山古道.爬觀海步道.船程時間不長,飛機15分鐘到.南寮大街還有24小時的便利商店.方便卻又能完整體驗海島風情的地方.
"
綠島,“一定要來體驗潛水的樂趣。”,"
有山有海，景色秀麗，清澈的海裡各色鮮豔魚群及珊瑚礁，沒潛水過的一定要來體驗浮潛的樂趣。還有不時偶遇的螃蟹和梅花鹿。可惜過多的商店和燒烤店太吵鬧。
"
綠島,“找回學生時代的熱情”,"
想找回當初學生時代狂野基因的話，推薦找三五好友來綠島, 可以找回青春時期的悸動. 騎著摩托車，上山，跳海，沖瀑布，抓蟲，找鹿，看星星, 水底世界也非常美麗, 特別推薦""柚子湖""這個景點喔！
"
綠島,“不嚴肅的綠島”,"
喜歡浮潛的朋友，相當適合來綠島，當地的水底世界和清徹水質~讓人忘了。該起身走上岸~感受那風和太陽的照射，除了放慢還是放慢…生活腳步
"
